"","date","word","count","percent","filter"
"1129","2020-03-21","medidas",38,4.47585394581861,"verba"
"1130","2020-03-21","estan",37,4.35806831566549,"verba"
"1131","2020-03-21","dias",32,3.76914016489988,"verba"
"1132","2020-03-21","espana",30,3.53356890459364,"verba"
"1133","2020-03-21","estan",30,7.2463768115942,"verba"
"1134","2020-03-21","personas",29,3.41578327444052,"verba"
"1135","2020-03-21","tambien",27,6.52173913043478,"verba"
"1136","2020-03-21","coronavirus",25,6.03864734299517,"verba"
"1137","2020-03-21","solo",24,2.82685512367491,"verba"
"1138","2020-03-21","ahora",24,2.82685512367491,"verba"
"1139","2020-03-21","hoy",23,2.70906949352179,"verba"
"1140","2020-03-21","gobierno",22,2.59128386336867,"verba"
"1141","2020-03-24","mas",76,13.4038800705467,"verba"
"1142","2020-03-24","mas",52,10.5476673427992,"verba"
"1143","2020-03-24","si",38,6.70194003527337,"verba"
"1144","2020-03-24","coronavirus",35,6.17283950617284,"verba"
"1145","2020-03-24","hoy",32,5.64373897707231,"verba"
"1146","2020-03-24","tambien",31,6.28803245436105,"verba"
"1147","2020-03-24","tambien",29,5.11463844797178,"verba"
"1148","2020-03-24","coronavirus",28,5.67951318458418,"verba"
"1149","2020-03-24","si",28,5.67951318458418,"verba"
"1150","2020-03-24","dias",24,4.23280423280423,"verba"
"1151","2020-03-24","estan",24,4.23280423280423,"verba"
"1152","2020-03-24","estan",23,4.66531440162272,"verba"
"1153","2020-03-24","personas",22,4.46247464503043,"verba"
"1154","2020-03-24","dias",22,4.46247464503043,"verba"
"1155","2020-03-24","hoy",21,4.25963488843813,"verba"
"1156","2020-03-25","mas",77,14.2857142857143,"verba"
"1157","2020-03-25","mas",51,10.828025477707,"verba"
"1158","2020-03-25","tambien",34,6.30797773654917,"verba"
"1159","2020-03-25","coronavirus",33,6.12244897959184,"verba"
"1160","2020-03-25","coronavirus",33,7.00636942675159,"verba"
"1161","2020-03-25","si",32,5.93692022263451,"verba"
"1162","2020-03-25","dias",30,5.56586270871985,"verba"
"1163","2020-03-25","gobierno",29,5.38033395176252,"verba"
"1164","2020-03-25","tambien",29,6.15711252653928,"verba"
"1165","2020-03-25","medidas",27,5.00927643784787,"verba"
"1166","2020-03-25","si",25,5.30785562632696,"verba"
"1167","2020-03-25","hoy",23,4.26716141001855,"verba"
"1168","2020-03-25","estan",23,4.26716141001855,"verba"
"1169","2020-03-25","solo",20,3.71057513914657,"verba"
"1170","2020-03-25","hoy",20,4.24628450106157,"verba"
"1171","2020-03-26","mas",64,11.2084063047285,"verba"
"1172","2020-03-26","mas",57,13.8349514563107,"verba"
"1173","2020-03-26","tambien",40,7.00525394045534,"verba"
"1174","2020-03-26","estan",36,6.30472854640981,"verba"
"1175","2020-03-26","coronavirus",32,5.60420315236427,"verba"
"1176","2020-03-26","tambien",31,7.52427184466019,"verba"
"1177","2020-03-26","coronavirus",28,6.79611650485437,"verba"
"1178","2020-03-26","si",28,6.79611650485437,"verba"
"1179","2020-03-26","si",27,4.72854640980736,"verba"
"1180","2020-03-26","gobierno",27,6.55339805825243,"verba"
"1181","2020-03-26","hoy",25,4.37828371278459,"verba"
"1182","2020-03-26","estan",24,5.8252427184466,"verba"
"1183","2020-03-26","dias",23,5.58252427184466,"verba"
"1184","2020-03-26","situacion",21,5.09708737864078,"verba"
"1185","2020-03-26","gobierno",20,3.50262697022767,"verba"
"1186","2020-03-27","mas",68,19.1549295774648,"verba"
"1187","2020-03-27","mas",62,10.4026845637584,"verba"
"1188","2020-03-27","coronavirus",41,6.87919463087248,"verba"
"1189","2020-03-27","tambien",37,6.20805369127517,"verba"
"1190","2020-03-27","dias",32,5.36912751677852,"verba"
"1191","2020-03-27","si",31,5.2013422818792,"verba"
"1192","2020-03-27","hoy",30,5.03355704697987,"verba"
"1193","2020-03-27","dias",30,8.45070422535211,"verba"
"1194","2020-03-27","tambien",23,6.47887323943662,"verba"
"1195","2020-03-27","hospital",22,3.69127516778524,"verba"
"1196","2020-03-27","coronavirus",22,6.19718309859155,"verba"
"1197","2020-03-27","gobierno",21,3.52348993288591,"verba"
"1198","2020-03-27","ahora",21,3.52348993288591,"verba"
"1199","2020-03-27","hoy",20,5.63380281690141,"verba"
"1200","2020-03-27","estan",19,3.18791946308725,"verba"
"1201","2020-03-28","mas",60,16.9014084507042,"verba"
"1202","2020-03-28","estan",29,8.16901408450704,"verba"
"1203","2020-03-28","hoy",22,6.19718309859155,"verba"
"1204","2020-03-28","coronavirus",22,6.19718309859155,"verba"
"1205","2020-03-28","pacientes",20,5.63380281690141,"verba"
"1206","2020-03-28","dias",20,5.63380281690141,"verba"
"1207","2020-03-28","ahora",20,5.63380281690141,"verba"
"1208","2020-03-28","tambien",20,5.63380281690141,"verba"
"1209","2020-03-28","dia",16,4.50704225352113,"verba"
"1210","2020-03-28","hospitales",15,4.22535211267606,"verba"
"1211","2020-03-28","casa",15,4.22535211267606,"verba"
"1212","2020-03-28","dos",15,4.22535211267606,"verba"
"1213","2020-03-28","va",13,3.66197183098592,"verba"
"1214","2020-03-28","solo",13,3.66197183098592,"verba"
"1215","2020-03-28","hospital",12,3.38028169014084,"verba"
"1216","2020-03-29","mas",50,10.0603621730382,"verba"
"1217","2020-03-29","mas",42,10.2689486552567,"verba"
"1218","2020-03-29","tambien",28,5.63380281690141,"verba"
"1219","2020-03-29","estan",24,4.82897384305835,"verba"
"1220","2020-03-29","dias",24,5.8679706601467,"verba"
"1221","2020-03-29","estan",23,5.62347188264059,"verba"
"1222","2020-03-29","coronavirus",21,5.13447432762836,"verba"
"1223","2020-03-29","si",20,4.02414486921529,"verba"
"1224","2020-03-29","ahora",20,4.02414486921529,"verba"
"1225","2020-03-29","personas",20,4.88997555012225,"verba"
"1226","2020-03-29","hoy",19,3.82293762575453,"verba"
"1227","2020-03-29","dias",19,3.82293762575453,"verba"
"1228","2020-03-29","casa",19,3.82293762575453,"verba"
"1229","2020-03-29","manana",17,3.420523138833,"verba"
"1230","2020-03-29","situacion",17,3.420523138833,"verba"
"1231","2020-03-30","mas",63,11.5808823529412,"verba"
"1232","2020-03-30","mas",53,13.9473684210526,"verba"
"1233","2020-03-30","si",34,6.25,"verba"
"1234","2020-03-30","estan",33,6.06617647058824,"verba"
"1235","2020-03-30","hoy",28,5.14705882352941,"verba"
"1236","2020-03-30","dias",28,5.14705882352941,"verba"
"1237","2020-03-30","si",27,7.10526315789474,"verba"
"1238","2020-03-30","estan",26,6.8421052631579,"verba"
"1239","2020-03-30","tambien",25,4.59558823529412,"verba"
"1240","2020-03-30","medidas",25,6.57894736842105,"verba"
"1241","2020-03-30","medidas",24,4.41176470588235,"verba"
"1242","2020-03-30","coronavirus",24,4.41176470588235,"verba"
"1243","2020-03-30","coronavirus",24,6.31578947368421,"verba"
"1244","2020-03-30","personas",24,6.31578947368421,"verba"
"1245","2020-03-30","dia",23,4.22794117647059,"verba"
"1246","2020-03-31","mas",75,18.4729064039409,"verba"
"1247","2020-03-31","mas",74,14.7410358565737,"verba"
"1248","2020-03-31","tambien",32,7.88177339901478,"verba"
"1249","2020-03-31","si",32,7.88177339901478,"verba"
"1250","2020-03-31","tambien",26,5.1792828685259,"verba"
"1251","2020-03-31","coronavirus",24,5.91133004926108,"verba"
"1252","2020-03-31","gobierno",22,4.38247011952191,"verba"
"1253","2020-03-31","dias",22,4.38247011952191,"verba"
"1254","2020-03-31","personas",22,5.41871921182266,"verba"
"1255","2020-03-31","si",21,4.18326693227092,"verba"
"1256","2020-03-31","hoy",20,3.98406374501992,"verba"
"1257","2020-03-31","casa",20,4.92610837438424,"verba"
"1258","2020-03-31","medidas",20,4.92610837438424,"verba"
"1259","2020-03-31","aqui",20,4.92610837438424,"verba"
"1260","2020-03-31","medidas",19,3.78486055776892,"verba"
"1261","2020-04-01","mas",68,16.2679425837321,"verba"
"1262","2020-04-01","mas",49,10.3157894736842,"verba"
"1263","2020-04-01","coronavirus",34,7.1578947368421,"verba"
"1264","2020-04-01","tambien",34,7.1578947368421,"verba"
"1265","2020-04-01","dias",33,6.94736842105263,"verba"
"1266","2020-04-01","si",33,6.94736842105263,"verba"
"1267","2020-04-01","tambien",31,7.41626794258373,"verba"
"1268","2020-04-01","si",27,6.45933014354067,"verba"
"1269","2020-04-01","dias",27,6.45933014354067,"verba"
"1270","2020-04-01","estan",25,5.26315789473684,"verba"
"1271","2020-04-01","hoy",24,5.05263157894737,"verba"
"1272","2020-04-01","dia",24,5.05263157894737,"verba"
"1273","2020-04-01","coronavirus",24,5.74162679425837,"verba"
"1274","2020-04-01","dia",23,5.50239234449761,"verba"
"1275","2020-04-01","situacion",22,5.26315789473684,"verba"
"1276","2020-04-02","mas",84,15.9090909090909,"verba"
"1277","2020-04-02","mas",64,13.9737991266376,"verba"
"1278","2020-04-02","tambien",30,5.68181818181818,"verba"
"1279","2020-04-02","dias",29,5.49242424242424,"verba"
"1280","2020-04-02","dia",29,6.33187772925764,"verba"
"1281","2020-04-02","estan",29,6.33187772925764,"verba"
"1282","2020-04-02","coronavirus",28,6.11353711790393,"verba"
"1283","2020-04-02","coronavirus",26,4.92424242424242,"verba"
"1284","2020-04-02","estan",24,4.54545454545455,"verba"
"1285","2020-04-02","hospital",24,4.54545454545455,"verba"
"1286","2020-04-02","dias",24,5.24017467248908,"verba"
"1287","2020-04-02","hoy",23,4.35606060606061,"verba"
"1288","2020-04-02","tambien",22,4.80349344978166,"verba"
"1289","2020-04-02","espana",21,3.97727272727273,"verba"
"1290","2020-04-02","si",21,3.97727272727273,"verba"
"1291","2020-04-03","mas",93,15.8163265306122,"verba"
"1292","2020-04-03","mas",53,11.018711018711,"verba"
"1293","2020-04-03","dias",34,7.06860706860707,"verba"
"1294","2020-04-03","dias",32,5.4421768707483,"verba"
"1295","2020-04-03","tambien",32,5.4421768707483,"verba"
"1296","2020-04-03","si",31,5.27210884353742,"verba"
"1297","2020-04-03","semana",29,4.93197278911565,"verba"
"1298","2020-04-03","hoy",28,4.76190476190476,"verba"
"1299","2020-04-03","coronavirus",26,5.40540540540541,"verba"
"1300","2020-04-03","tambien",26,5.40540540540541,"verba"
"1301","2020-04-03","estan",26,5.40540540540541,"verba"
"1302","2020-04-03","estan",25,4.25170068027211,"verba"
"1303","2020-04-03","hacer",24,4.98960498960499,"verba"
"1304","2020-04-03","personas",23,3.91156462585034,"verba"
"1305","2020-04-03","confinamiento",22,3.74149659863946,"verba"
"1306","2020-04-04","mas",86,18.9845474613687,"verba"
"1307","2020-04-04","mas",57,16.056338028169,"verba"
"1308","2020-04-04","alarma",37,8.16777041942605,"verba"
"1309","2020-04-04","gobierno",32,7.06401766004415,"verba"
"1310","2020-04-04","tambien",31,8.73239436619718,"verba"
"1311","2020-04-04","dias",29,6.40176600441501,"verba"
"1312","2020-04-04","espana",28,6.18101545253863,"verba"
"1313","2020-04-04","semanas",28,6.18101545253863,"verba"
"1314","2020-04-04","pandemia",27,5.96026490066225,"verba"
"1315","2020-04-04","virus",25,5.51876379690949,"verba"
"1316","2020-04-04","hoy",24,5.29801324503311,"verba"
"1317","2020-04-04","ser",22,4.85651214128035,"verba"
"1318","2020-04-04","pais",21,4.63576158940397,"verba"
"1319","2020-04-04","dias",20,5.63380281690141,"verba"
"1320","2020-04-04","vamos",20,4.41501103752759,"verba"
"1321","2020-04-05","mas",55,10.6177606177606,"verba"
"1322","2020-04-05","mas",49,12.3737373737374,"verba"
"1323","2020-04-05","tambien",29,5.5984555984556,"verba"
"1324","2020-04-05","tambien",26,6.56565656565657,"verba"
"1325","2020-04-05","estan",25,4.82625482625483,"verba"
"1326","2020-04-05","dias",25,4.82625482625483,"verba"
"1327","2020-04-05","dias",25,6.31313131313131,"verba"
"1328","2020-04-05","hoy",21,5.3030303030303,"verba"
"1329","2020-04-05","ahora",20,3.86100386100386,"verba"
"1330","2020-04-05","hoy",19,3.66795366795367,"verba"
"1331","2020-04-05","semana",19,3.66795366795367,"verba"
"1332","2020-04-05","coronavirus",19,3.66795366795367,"verba"
"1333","2020-04-05","si",19,3.66795366795367,"verba"
"1334","2020-04-05","ahora",19,4.7979797979798,"verba"
"1335","2020-04-05","coronavirus",19,4.7979797979798,"verba"
"1336","2020-04-06","mas",65,12.5725338491296,"verba"
"1337","2020-04-06","mas",58,16.4305949008499,"verba"
"1338","2020-04-06","gobierno",35,6.76982591876209,"verba"
"1339","2020-04-06","tambien",34,6.57640232108317,"verba"
"1340","2020-04-06","si",30,5.8027079303675,"verba"
"1341","2020-04-06","personas",30,8.4985835694051,"verba"
"1342","2020-04-06","dias",26,5.02901353965184,"verba"
"1343","2020-04-06","estan",24,4.642166344294,"verba"
"1344","2020-04-06","estan",24,6.79886685552408,"verba"
"1345","2020-04-06","si",22,6.23229461756374,"verba"
"1346","2020-04-06","coronavirus",20,3.86847195357834,"verba"
"1347","2020-04-06","coronavirus",20,5.6657223796034,"verba"
"1348","2020-04-06","gobierno",20,5.6657223796034,"verba"
"1349","2020-04-06","personas",19,3.67504835589942,"verba"
"1350","2020-04-06","ahora",19,3.67504835589942,"verba"
"1351","2020-04-07","mas",53,13.4517766497462,"verba"
"1352","2020-04-07","mas",51,9.22242314647378,"verba"
"1353","2020-04-07","tambien",42,10.6598984771574,"verba"
"1354","2020-04-07","dias",37,6.69077757685353,"verba"
"1355","2020-04-07","si",37,6.69077757685353,"verba"
"1356","2020-04-07","tambien",36,6.50994575045208,"verba"
"1357","2020-04-07","hoy",36,6.50994575045208,"verba"
"1358","2020-04-07","si",34,8.62944162436548,"verba"
"1359","2020-04-07","coronavirus",32,5.78661844484629,"verba"
"1360","2020-04-07","dias",29,7.36040609137056,"verba"
"1361","2020-04-07","gobierno",24,4.33996383363472,"verba"
"1362","2020-04-07","personas",24,4.33996383363472,"verba"
"1363","2020-04-07","semana",21,3.79746835443038,"verba"
"1364","2020-04-07","casa",21,3.79746835443038,"verba"
"1365","2020-04-07","dice",21,3.79746835443038,"verba"
"1366","2020-04-08","mas",72,17.5182481751825,"verba"
"1367","2020-04-08","mas",64,11.4490161001789,"verba"
"1368","2020-04-08","estan",30,7.2992700729927,"verba"
"1369","2020-04-08","si",30,7.2992700729927,"verba"
"1370","2020-04-08","coronavirus",28,6.81265206812652,"verba"
"1371","2020-04-08","dias",27,4.83005366726297,"verba"
"1372","2020-04-08","hoy",26,4.65116279069767,"verba"
"1373","2020-04-08","aqui",26,6.32603406326034,"verba"
"1374","2020-04-08","dias",26,6.32603406326034,"verba"
"1375","2020-04-08","coronavirus",25,4.47227191413238,"verba"
"1376","2020-04-08","ahora",25,4.47227191413238,"verba"
"1377","2020-04-08","tambien",24,4.29338103756708,"verba"
"1378","2020-04-08","si",23,4.11449016100179,"verba"
"1379","2020-04-08","personas",23,5.59610705596107,"verba"
"1380","2020-04-08","hoy",22,5.35279805352798,"verba"
"1381","2020-04-09","mas",64,14.8837209302326,"verba"
"1382","2020-04-09","si",29,6.74418604651163,"verba"
"1383","2020-04-09","dias",27,6.27906976744186,"verba"
"1384","2020-04-09","coronavirus",21,4.88372093023256,"verba"
"1385","2020-04-09","tambien",21,4.88372093023256,"verba"
"1386","2020-04-09","personas",21,4.88372093023256,"verba"
"1387","2020-04-09","ahora",20,4.65116279069767,"verba"
"1388","2020-04-09","casa",19,4.41860465116279,"verba"
"1389","2020-04-09","hoy",17,3.95348837209302,"verba"
"1390","2020-04-09","solo",17,3.95348837209302,"verba"
"1391","2020-04-09","pandemia",16,3.72093023255814,"verba"
"1392","2020-04-09","trabajo",16,3.72093023255814,"verba"
"1393","2020-04-09","alarma",15,3.48837209302326,"verba"
"1394","2020-04-09","semana",15,3.48837209302326,"verba"
"1395","2020-04-09","ano",15,3.48837209302326,"verba"
"1396","2020-04-10","mas",52,10.1364522417154,"verba"
"1397","2020-04-10","mas",49,12.1287128712871,"verba"
"1398","2020-04-10","tambien",37,7.21247563352826,"verba"
"1399","2020-04-10","estan",33,6.4327485380117,"verba"
"1400","2020-04-10","hoy",27,5.26315789473684,"verba"
"1401","2020-04-10","hoy",26,6.43564356435644,"verba"
"1402","2020-04-10","dias",24,5.94059405940594,"verba"
"1403","2020-04-10","coronavirus",22,4.28849902534113,"verba"
"1404","2020-04-10","personas",22,4.28849902534113,"verba"
"1405","2020-04-10","ahora",21,4.09356725146199,"verba"
"1406","2020-04-10","tambien",20,4.95049504950495,"verba"
"1407","2020-04-10","semana",19,3.7037037037037,"verba"
"1408","2020-04-10","santo",18,3.50877192982456,"verba"
"1409","2020-04-10","personas",18,4.45544554455445,"verba"
"1410","2020-04-10","confinamiento",18,4.45544554455445,"verba"
"1411","2020-04-11","mas",56,14.1057934508816,"verba"
"1412","2020-04-11","mas",54,10.3053435114504,"verba"
"1413","2020-04-11","dias",35,6.6793893129771,"verba"
"1414","2020-04-11","tambien",28,5.34351145038168,"verba"
"1415","2020-04-11","si",27,6.80100755667506,"verba"
"1416","2020-04-11","semana",25,4.77099236641221,"verba"
"1417","2020-04-11","personas",25,6.29722921914358,"verba"
"1418","2020-04-11","si",24,4.58015267175572,"verba"
"1419","2020-04-11","hoy",22,4.19847328244275,"verba"
"1420","2020-04-11","hoy",22,5.54156171284635,"verba"
"1421","2020-04-11","coronavirus",21,5.2896725440806,"verba"
"1422","2020-04-11","confinamiento",20,3.81679389312977,"verba"
"1423","2020-04-11","confinamiento",20,5.03778337531486,"verba"
"1424","2020-04-11","tambien",20,5.03778337531486,"verba"
"1425","2020-04-11","trabajo",20,5.03778337531486,"verba"
"1426","2020-04-12","mas",57,9.89583333333333,"verba"
"1427","2020-04-12","mas",51,9.75143403441682,"verba"
"1428","2020-04-12","tambien",36,6.25,"verba"
"1429","2020-04-12","si",31,5.38194444444444,"verba"
"1430","2020-04-12","manana",27,4.6875,"verba"
"1431","2020-04-12","dias",26,4.51388888888889,"verba"
"1432","2020-04-12","dias",24,4.58891013384321,"verba"
"1433","2020-04-12","si",23,4.39770554493308,"verba"
"1434","2020-04-12","gobierno",23,3.99305555555556,"verba"
"1435","2020-04-12","pais",23,3.99305555555556,"verba"
"1436","2020-04-12","hacer",22,3.81944444444444,"verba"
"1437","2020-04-12","tambien",21,4.01529636711281,"verba"
"1438","2020-04-12","trabajo",21,3.64583333333333,"verba"
"1439","2020-04-12","medidas",21,3.64583333333333,"verba"
"1440","2020-04-12","pandemia",21,3.64583333333333,"verba"
"1441","2020-04-13","mas",76,15.8333333333333,"verba"
"1442","2020-04-13","mas",60,12.9310344827586,"verba"
"1443","2020-04-13","si",37,7.97413793103448,"verba"
"1444","2020-04-13","dias",32,6.89655172413793,"verba"
"1445","2020-04-13","tambien",32,6.89655172413793,"verba"
"1446","2020-04-13","hoy",29,6.04166666666667,"verba"
"1447","2020-04-13","personas",29,6.04166666666667,"verba"
"1448","2020-04-13","personas",29,6.25,"verba"
"1449","2020-04-13","mascarillas",26,5.41666666666667,"verba"
"1450","2020-04-13","casa",26,5.60344827586207,"verba"
"1451","2020-04-13","si",25,5.20833333333333,"verba"
"1452","2020-04-13","dia",23,4.79166666666667,"verba"
"1453","2020-04-13","tambien",23,4.79166666666667,"verba"
"1454","2020-04-13","gobierno",22,4.58333333333333,"verba"
"1455","2020-04-13","trabajo",22,4.74137931034483,"verba"
"1456","2020-04-14","mas",69,13.5559921414538,"verba"
"1457","2020-04-14","mas",62,15.2709359605911,"verba"
"1458","2020-04-14","si",35,6.8762278978389,"verba"
"1459","2020-04-14","hoy",32,6.28683693516699,"verba"
