"","X","status_id","text","user_id","screen_name","followers_count","is_retweet","retweet_count","retweet_status_id","retweet_text","retweet_user_id","retweet_screen_name","retweet_retweet_count","mentions_user_id","mentions_screen_name","media_type","media_url","urls_url","created_at","indegree","text.clean","text.lem","polarity","sentiment.anger","sentiment.anticipation","sentiment.disgust","sentiment.fear","sentiment.joy","sentiment.sadness","sentiment.surprise","sentiment.trust","sentiment.negative","sentiment.positive"
"350",23436,"x1258547081142128640","Los contagios est\u00E1n creciendo a un ritmo muy r\u00E1pido, tenemos que bajarlos para salvar vidas. #Qu\u00E9dateEnCasa https://t.co/evVkop2VEL","x1202634400606937088","calzada_ofelia",83,TRUE,29277,"x1254811794595405824","Los contagios est<U+00E1>n creciendo a un ritmo muy r<U+00E1>pido, tenemos que bajarlos para salvar vidas. #Qu<U+00E9>dateEnCasa https://t.co/evVkop2VEL","x39860797","alfredodelmazo",29277,"x39860797","alfredodelmazo","","","","2020-05-07",18267,"los contagios estuen creciendo a un ritmo muy ruepido tenemos que bajarlos para salvar vidas quuedateencasa ","el contagio estar crecer a uno ritmo mucho ruepido tener que bajarlo para salvar vida quuedateencaso",0,0,2,1,1,1,0,0,1,1,2
"351",662487,"x1247913597973467142","#ÚLTIMAHORA | El presidente de Filipinas, Rodrigo Duterte, ha ordenado a las fuerzas de la ley ""disparar a matar"" a aquellas personas que violen los requisitos de la estricta cuarentena por la pandemia de Covid-19.

https://t.co/tR5I8dI5hS","x193845328","gaberoel",2368,TRUE,1769,"x1245545761045188613","#ÚLTIMAHORA | El presidente de Filipinas, Rodrigo Duterte, ha ordenado a las fuerzas de la ley ""disparar a matar"" a aquellas personas que violen los requisitos de la estricta cuarentena por la pandemia de Covid-19.

https://t.co/tR5I8dI5hS","x105082141","EFEnoticias",1769,"x105082141","EFEnoticias","","","","2020-04-08",1503,"ultimahora el presidente de filipinas rodrigo duterte ha ordenado a las fuerzas de la ley disparar a matar a aquellas personas que violen los requisitos de la estricta cuarentena por la pandemia de covid ","ultimahora el presidente de filipina rodrigo duterte haber ordenar a el fuerza de el ley disparar a matar a aquel persona que violir el requisito de el estricta cuarenteno por el pandemia de covid",0,3,0,0,4,0,2,0,4,5,3
"352",47151,"x1248037847992500226","Hace falta mentir @Kicillofok?
Si la idea es trabajar juntos, no podr\u00EDa haber hecho menci\u00F3n que esta herramienta viene de la gesti\u00F3n anterior? Saludos. 
#QuedateEnCasa 
#ApoyarNoEsCallar https://t.co/wNRbA49atB","x3382068411","charitocuerva",1524,TRUE,2869,"x1247948824011845636","Hace falta mentir @Kicillofok?
Si la idea es trabajar juntos, no podr<U+00ED>a haber hecho menci<U+00F3>n que esta herramienta viene de la gesti<U+00F3>n anterior? Saludos. 
#QuedateEnCasa 
#ApoyarNoEsCallar https://t.co/wNRbA49atB","x1864835456","WolffWaldo",2869,"x1864835456 x2953955753","WolffWaldo Kicillofok","","","","2020-04-08",1562,"hace falta mentir 
si la idea es trabajar juntos no podrueda haber hecho menciufn que esta herramienta viene de la gestiufn anterior saludos quedateencasa apoyarnoescallar ","hacer faltar mentir si el idea ser trabajar junto no podrueda haber hacer menciufn que este herramienta venir de el gestiufn anterior saludo quedateencaso apoyarnoescallar",0,0,0,0,0,1,0,1,0,0,3
"353",47565,"x1248037582031613953","Este cuarto de ba\u00F1o es completamente transparente, pero una vez que cierras la puerta... #Qu\u00E9dateencasa https://t.co/VxmcSctlDz","x801863310878580738","Ricardo030863",7,TRUE,547,"x1247870810620080128","Este cuarto de ba<U+00F1>o es completamente transparente, pero una vez que cierras la puerta... #Qu<U+00E9>dateencasa https://t.co/VxmcSctlDz","x100731315","ActualidadRT",547,"x100731315","ActualidadRT","","","","2020-04-08",1577,"este cuarto de baufo es completamente transparente pero una vez que cierras la puerta quuedateencasa ","este cuarto de baufo ser completamente transparente pero uno vez que cierra el puerta quuedateencaso",0,0,0,0,0,0,0,0,3,0,2
"354",17932,"x1247935240850616327","\u0001F3D8\uFE0FQuedarse en casa est\u00E1 consiguiendo #frenarlacurva 

\u0001F4CAEl incremento de casos diarios ha pasado del 40% al 8% gracias al esfuerzo de todos. Ahora necesitamos que la curva baje y no vuelva a subir.

A\u00FAn queda camino y tenemos que recorrerlo juntos. #EsteVirusLoParamosUnidos https://t.co/AKAZDMy2pz","x623581724","diana_alforja",4155,TRUE,1419,"x1246401945243463681","<U+0001F3D8><U+FE0F>Quedarse en casa est<U+00E1> consiguiendo #frenarlacurva 

<U+0001F4CA>El incremento de casos diarios ha pasado del 40% al 8% gracias al esfuerzo de todos. Ahora necesitamos que la curva baje y no vuelva a subir.

A<U+00FA>n queda camino y tenemos que recorrerlo juntos. #EsteVirusLoParamosUnidos https://t.co/AKAZDMy2pz","x232124120","sanidadgob",1419,"x232124120","sanidadgob","","","","2020-04-08",1613,"ufdufefquedarse en casa estue consiguiendo frenarlacurva ufcael incremento de casos diarios ha pasado del  al  gracias al esfuerzo de todos ahora necesitamos que la curva baje y no vuelva a subir aufan queda camino y tenemos que recorrerlo juntos estevirusloparamosunidos ","NA ufdufefquedar él en casa estue conseguir frenarlacurva ufcael incremento de caso diario haber pasar NA de el NA a el gracia NA a el esfuerzo de todo ahora necesitar que el curva baje y no volver a subir aufar quedar camino y tener que NA recorrer él junto estevirusloparamosunido",0,0,1,0,1,1,1,0,1,1,4
"355",370941,"x1248034303159697411","\u0001F1E8\u0001F1F3 | CORONAVIRUS: La medianoche pasada Wuhan celebraba el levantamiento de la cuarentena despu\u00E9s de +70 d\u00EDas en confinamiento. https://t.co/pqvRbT4cFk","x1097694614411190272","Jessiluu1912",156,TRUE,1546,"x1247724542065336321","<U+0001F1E8><U+0001F1F3> | CORONAVIRUS: La medianoche pasada Wuhan celebraba el levantamiento de la cuarentena despu<U+00E9>s de +70 d<U+00ED>as en confinamiento. https://t.co/pqvRbT4cFk","x39692424","AlertaNews24",1546,"x39692424","AlertaNews24","","","","2020-04-08",1619,"ufeuff coronavirus la medianoche pasada wuhan celebraba el levantamiento de la cuarentena despuues de  duedas en confinamiento ","ufeuff coronavirus el medianoche pasado wuhan celebrar el levantamiento de el cuarentena despuue de dueda en confinamiento",0,2,1,0,3,0,1,0,0,2,0
"356",47154,"x1248037846914609154","#QuedateEnCasa https://t.co/5ggEHcmYkv","x229623015","juansvinader",448,TRUE,2104,"x1247900692032794624","#QuedateEnCasa https://t.co/5ggEHcmYkv","x448165069","MaritoAbdo",2104,"x448165069","MaritoAbdo","photo","http://pbs.twimg.com/media/EVFvDnkUEAY5bHv.jpg","","2020-04-08",1636,"quedateencasa ","quedateencasar",0,0,0,0,0,0,0,0,0,0,0
"357",543157,"x1247803980270325761","El Gobierno ocultó una alerta previa de la OMS sobre el coronavirus realizada el 23 de enero. Fulminó al cargo que lo divulgó y que alertó a la Policía para evitar más contagios. Lárgate Sánchez: https://t.co/zyDLfLTmaG","x1017169123820916736","AnonimoAzote",55,TRUE,1325,"x1247793098723188741","El Gobierno ocultó una alerta previa de la OMS sobre el coronavirus realizada el 23 de enero. Fulminó al cargo que lo divulgó y que alertó a la Policía para evitar más contagios. Lárgate Sánchez: https://t.co/zyDLfLTmaG","x106467821","carloscuestaEM",1325,"x106467821","carloscuestaEM","","","","2020-04-08",1642,"el gobierno oculto una alerta previa de la oms sobre el coronavirus realizada el  de enero fulmino al cargo que lo divulgo y que alerto a la policia para evitar mas contagios largate sanchez ","el gobierno oculto uno alerta previo de el om sobre el coronavirus realizar el de enero fulmino NA a el cargo que él divulgo y que alerto a el policia para evitar mas contagio largate sanchez",0,1,2,2,6,0,1,1,0,7,0
"358",12779,"x1247987941202419715","El Gobierno pone en marcha hoy un canal de consulta sobre el #COVID19 a trav\u00E9s de WhatsApp.

\u0001F4F2Hispabot-Covid19 est\u00E1 basado en inteligencia artificial y responde a las dudas de la ciudadan\u00EDa con informaci\u00F3n oficial y actualizada.
https://t.co/tjGKxJq71F

#EsteVirusLoParamosUnidos https://t.co/3KrQcRNO2B","x539285981","marisaparrilla",5990,TRUE,658,"x1247898799705436166","El Gobierno pone en marcha hoy un canal de consulta sobre el #COVID19 a trav<U+00E9>s de WhatsApp.

<U+0001F4F2>Hispabot-Covid19 est<U+00E1> basado en inteligencia artificial y responde a las dudas de la ciudadan<U+00ED>a con informaci<U+00F3>n oficial y actualizada.
https://t.co/tjGKxJq71F

#EsteVirusLoParamosUnidos https://t.co/3KrQcRNO2B","x58417540","desdelamoncloa",658,"x58417540","desdelamoncloa","","","","2020-04-08",1728,"el gobierno pone en marcha hoy un canal de consulta sobre el covid a travues de whatsapp uffhispabotcovid estue basado en inteligencia artificial y responde a las dudas de la ciudadanueda con informaciufn oficial y actualizada
","el gobierno poner en marcha hoy uno canal de consulta sobre el covid a travue de whatsapp uffhispabotcovid estue basado en inteligencia artificial y responder a el duda de el ciudadanueda con informaciufn oficial y actualizado",-0.25,0,0,0,3,1,1,0,5,2,3
"359",228183,"x1247885054883164161","\u00A1Unidos saldremos adelante! Trabajar en conjunto es vital para detener al #COVID19ec. No salgas de tu hogar si no es necesario. #Qu\u00E9dateEnCasa https://t.co/BbVYMCbs2t","x399014640","JLFPLASALLE55",153,TRUE,368,"x1242961858698633217","<U+00A1>Unidos saldremos adelante! Trabajar en conjunto es vital para detener al #COVID19ec. No salgas de tu hogar si no es necesario. #Qu<U+00E9>dateEnCasa https://t.co/BbVYMCbs2t","x207507776","ObrasPublicasEc",368,"x207507776","ObrasPublicasEc","","","","2020-04-08",1746,"uaunidos saldremos adelante trabajar en conjunto es vital para detener al covidec no salgas de tu hogar si no es necesario quuedateencasa ","uaunido saldrer adelante trabajar en conjunto ser vital para detener NA a el covidec no salga de tu hogar si no ser necesario quuedateencaso",0.4,0,0,0,0,0,0,0,1,2,5
"360",437341,"x1247869641768214528","#COVID19: He aceptado asesorar al @govern sobre las medidas de control de la infecci\u00F3n en la fase post-confinamiento, sin remuneraci\u00F3n, sin contrato, sin afiliaci\u00F3n, con independencia y con mucho gusto de poder ayudar.

Medida 1: coordinar iniciativas de la sociedad civil. https://t.co/LhN4sEiQf4","x336625838","fnieto114",39,TRUE,9227,"x1247524481423118338","#COVID19: He aceptado asesorar al @govern sobre las medidas de control de la infecci<U+00F3>n en la fase post-confinamiento, sin remuneraci<U+00F3>n, sin contrato, sin afiliaci<U+00F3>n, con independencia y con mucho gusto de poder ayudar.

Medida 1: coordinar iniciativas de la sociedad civil. https://t.co/LhN4sEiQf4","x511843282","oriolmitja",9227,"x511843282 x145670919","oriolmitja govern","","","","2020-04-08",1961,"covid he aceptado asesorar al sobre las medidas de control de la infecciufn en la fase postconfinamiento sin remuneraciufn sin contrato sin afiliaciufn con independencia y con mucho gusto de poder ayudar medida  coordinar iniciativas de la sociedad civil ","covid haber aceptar asesorar NA a el sobre el medida de control de el infecciufn en el fase postconfinamiento sin remuneraciufn sin contrato sin afiliaciufn con independencia y con mucho gusto de poder ayudar medida coordinar iniciativa de el sociedad civil",0.8,0,1,0,0,2,0,1,4,0,5
"361",562480,"x1247786458267521026","La OMS alaba el trabajo “heroico” de los sanitarios españoles y las medidas “audaces” del Gobierno: “Han tomado decisiones valientes” https://t.co/8oGMcDA7cB","x3361434203","MarolaPereda",2427,TRUE,5609,"x1246869618213388289","La OMS alaba el trabajo “heroico” de los sanitarios españoles y las medidas “audaces” del Gobierno: “Han tomado decisiones valientes” https://t.co/8oGMcDA7cB","x535707261","eldiarioes",5609,"x535707261","eldiarioes","","","","2020-04-08",1991,"la oms alaba el trabajo heroico de los sanitarios espanoles y las medidas audaces del gobierno han tomado decisiones valientes ","el oms alar el trabajo heroico de el sanitario espanol y el medida audaz NA de el gobierno haber tomar decisión valiente",0,0,1,0,2,2,0,2,2,1,7
"362",49293,"x1248036121235329024","Recepci\u00F3n de equipo e insumos m\u00E9dicos procedentes de China | #Qu\u00E9dateEnCasa #M\u00E9xicoSolidario #COVID19 @SRE_mx https://t.co/pnPDMbSm3f","x1119397892","Jaziel_13",58,TRUE,1517,"x1247718087077449730","Recepci<U+00F3>n de equipo e insumos m<U+00E9>dicos procedentes de China | #Qu<U+00E9>dateEnCasa #M<U+00E9>xicoSolidario #COVID19 @SRE_mx https://t.co/pnPDMbSm3f","x132225222","SSalud_mx",1517,"x132225222 x96144763","SSalud_mx SRE_mx","","","","2020-04-08",2045,"recepciufn de equipo e insumos muedicos procedentes de china quuedateencasa muexicosolidario covid ","recepciufn de equipo e insumo muedico procedente de china quuedateencaso muexicosolidario covid",0,0,0,0,0,0,0,0,1,0,0
"363",501685,"x1247982677950640128","Hola, soy progre. Hasta el 8M, mi argumento era que a España no le afectaría el coronavirus, porque nuestra Sanidad es top, top, top. Pero como vamos ya por 1300 muertos, ahora te digo que es culpa de que la Sanidad es una mierda, gracias a los recortes del PP, jajaja #cómomolo","x885594598978064384","123Nacho321",648,TRUE,7357,"x1241435093010468866","Hola, soy progre. Hasta el 8M, mi argumento era que a España no le afectaría el coronavirus, porque nuestra Sanidad es top, top, top. Pero como vamos ya por 1300 muertos, ahora te digo que es culpa de que la Sanidad es una mierda, gracias a los recortes del PP, jajaja #cómomolo","x241993704","ldpsincomplejos",7357,"x241993704","ldpsincomplejos","","","","2020-04-08",2048,"hola soy progre hasta el m mi argumento era que a espana no le afectaria el coronavirus porque nuestra sanidad es top top top pero como vamos ya por  muertos ahora te digo que es culpa de que la sanidad es una mierda gracias a los recortes del pp jajaja comomolo","hola ser progre hasta el m mi argumento ser que a espano no él afectario el coronavirus porque nuestro sanidad ser top top top pero como ir ya por muerto ahora tú decir que ser culpa de que el sanidad ser uno mierda gracia a el recorte NA de el pp jajajar comomolo",0,3,0,4,0,0,1,0,0,5,1
"364",526161,"x1247903281185083395","Cada minuto y medio muere un español por coronavirus. Hoy otros 932. En total, más de 11.000. El Gobierno dice que va bien, pero España acumula la cuarta parte de las víctimas mundiales. Se niegan a decretar luto oficial por ellas, pero todos los días las homenajearemos a las 12h https://t.co/drfHzXeXzK","x850077291052969985","Triniunzue",612,TRUE,3817,"x1246020491778895873","Cada minuto y medio muere un español por coronavirus. Hoy otros 932. En total, más de 11.000. El Gobierno dice que va bien, pero España acumula la cuarta parte de las víctimas mundiales. Se niegan a decretar luto oficial por ellas, pero todos los días las homenajearemos a las 12h https://t.co/drfHzXeXzK","x523386042","pablocasado_",3817,"x523386042","pablocasado_","","","","2020-04-08",2205,"cada minuto y medio muere un espanol por coronavirus hoy otros  en total mas de  el gobierno dice que va bien pero espana acumula la cuarta parte de las victimas mundiales se niegan a decretar luto oficial por ellas pero todos los dias las homenajearemos a las h ","cada minuto y medio morir uno espanol por coronavirus hoy otro en total mas de el gobierno decir que ir bien pero espano acumular el cuarto parte de el victima mundial él negar a decretar luto oficial por él pero todo el dia él homenajear a el h",0,1,0,0,2,0,2,0,3,4,1
"365",436929,"x1247870391370072064","Despu\u00E9s de 23 d\u00EDas de confinamiento puedo entender porqu\u00E9 en la Edad Media casaban a sus hijos con 13 a\u00F1os.","x253724417","fjavierprieto",1431,TRUE,3842,"x1247566708988092418","Despu<U+00E9>s de 23 d<U+00ED>as de confinamiento puedo entender porqu<U+00E9> en la Edad Media casaban a sus hijos con 13 a<U+00F1>os.","x4848823419","maestradepueblo",3842,"x4848823419","maestradepueblo","","","","2020-04-08",2422,"despuues de  duedas de confinamiento puedo entender porquue en la edad media casaban a sus hijos con  aufos","despuue de dueda de confinamiento poder entender porquue en el edad medio casar a su hijo con aufo",-0.25,1,0,0,1,0,1,0,0,1,0
"366",24146,"x1247941215867342850","#EsteVirusLoParamosUnidos

\u0001F538Lo paramos si ayudas y haces caso a nuestros profesionales

\u0001F538Lo paramos si te quedas en casa

\u0001F538Lo paramos si no te conf\u00EDas

\u0001F538Lo paramos si viajas solo cuando es imprescindible

\u0001F538Lo paramos cuando no compartes informaci\u00F3n falsa

#COVID19 https://t.co/2qxUV3tKXO","x3329908546","velajimenez69",3800,TRUE,6385,"x1239111322845020161","#EsteVirusLoParamosUnidos

<U+0001F538>Lo paramos si ayudas y haces caso a nuestros profesionales

<U+0001F538>Lo paramos si te quedas en casa

<U+0001F538>Lo paramos si no te conf<U+00ED>as

<U+0001F538>Lo paramos si viajas solo cuando es imprescindible

<U+0001F538>Lo paramos cuando no compartes informaci<U+00F3>n falsa

#COVID19 https://t.co/2qxUV3tKXO","x2821179496","SaludPublicaEs",6385,"x2821179496","SaludPublicaEs","","","","2020-04-08",2522,"estevirusloparamosunidos uflo paramos si ayudas y haces caso a nuestros profesionales uflo paramos si te quedas en casa uflo paramos si no te confuedas uflo paramos si viajas solo cuando es imprescindible uflo paramos cuando no compartes informaciufn falsa covid ","estevirusloparamosunido uflo parar si ayuda y haz caso a nuestro profesional uflo parar si tú queda en casa uflo parar si no tú confueda uflo parar si viajo solo cuando ser imprescindible uflo parar cuando no comparte informaciufr falso covid",0,2,0,3,1,1,1,0,1,6,5
"367",561062,"x1247790632673804300","Entristece ver cómo este artículo del NY Times perjudica la imagen de España, citando cómo el gobierno ignoró las señales de alarma al principio, y su opacidad después... pero no porque sea mentira; sino porque es verdad
https://t.co/H4Xj9Zassu","x862651938","LuiSSvlc88",126,TRUE,6525,"x1247623945873956866","Entristece ver cómo este artículo del NY Times perjudica la imagen de España, citando cómo el gobierno ignoró las señales de alarma al principio, y su opacidad después... pero no porque sea mentira; sino porque es verdad
https://t.co/H4Xj9Zassu","x48976307","ivanedlm",6525,"x48976307","ivanedlm","","","","2020-04-08",2814,"entristece ver como este articulo del ny times perjudica la imagen de espana citando como el gobierno ignoro las senales de alarma al principio y su opacidad despues pero no porque sea mentira sino porque es verdad
","entristecer ver como este articulo NA de el ny times perjudicar el imagen de espano citar como el gobierno ignoro el senal de alarma NA a el principio y su opacidad despues pero no porque ser mentira sino porque ser verdad",0,2,1,1,3,0,1,1,1,5,1
